year,cert,namefull,branname,address,city,stalp,zipbr,depsumbr,bkclass,bkmo,uninumbr
2024,10090,Pacific Arizona Bank,Pacific Arizona Bank - Phoenix Full Service,4141 Main St,Phoenix,AZ,42483,10000,SA,N,100594
2024,10090,Pacific Arizona Bank,Pacific Arizona Bank - Phoenix Limited Service,9795 Main St,Phoenix,AZ,29525,11988,SA,N,100595
2024,10091,Coastal Bank of New York,Coastal Bank of New York Main,824 Main St,New York,NY,15250,7045,SB,Y,100596
2024,10091,Coastal Bank of New York,Coastal Bank of New York - New York Full Service,650 Main St,New York,NY,65797,10336,SB,N,100597
2024,10091,Coastal Bank of New York,Coastal Bank of New York - New York Limited Service,1705 Main St,New York,NY,69302,10721,SB,N,100598
2024,10091,Coastal Bank of New York,Coastal Bank of New York - New York Full Service,303 Main St,New York,NY,63296,3906,SB,N,100599
2024,10091,Coastal Bank of New York,Coastal Bank of New York - New York Full Service,4016 Main St,New York,NY,94887,6488,SB,N,100600
2024,10092,Northern Banking Group of Stamford,Northern Banking Group of Stamford Main,5094 Main St,Hartford,CT,31207,72074,NM,Y,100601
2024,10093,Southern Financial of Columbus,Southern Financial of Columbus Main,7698 Main St,Cleveland,OH,28169,24931,N,Y,100602
2024,10093,Southern Financial of Columbus,Southern Financial of Columbus - Cleveland Full Service,6168 Main St,Cleveland,OH,92157,21379,N,N,100603
2024,10093,Southern Financial of Columbus,Southern Financial of Columbus - Cleveland Full Service,1258 Main St,Cleveland,OH,60446,18401,N,N,100604
2024,10093,Southern Financial of Columbus,Southern Financial of Columbus - Cleveland Full Service,7077 Main St,Cleveland,OH,45361,6967,N,N,100605
2024,10094,Merchants Arkansas Financial,Merchants Arkansas Financial Main,1426 Main St,Little Rock,AR,91324,207086,SB,Y,100606
2024,10094,Merchants Arkansas Financial,Merchants Arkansas Financial - Little Rock Full Service,8533 Main St,Little Rock,AR,98428,233789,SB,N,100607
2024,10094,Merchants Arkansas Financial,Merchants Arkansas Financial - Little Rock Full Service,6089 Main St,Little Rock,AR,70994,82075,SB,N,100608
2024,10094,Merchants Arkansas Financial,Merchants Arkansas Financial - Little Rock Limited Service,9255 Main St,Little Rock,AR,18782,129267,SB,N,100609
2024,10094,Merchants Arkansas Financial,Merchants Arkansas Financial - Little Rock Full Service,4009 Main St,Little Rock,AR,80730,242842,SB,N,100610
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester Main,9604 Main St,Boston,MA,37498,6847827,NM,Y,100611
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Limited Service,4480 Main St,Boston,MA,76003,4387651,NM,N,100612
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Limited Service,6208 Main St,Boston,MA,55249,2480161,NM,N,100613
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Limited Service,2110 Main St,Boston,MA,71625,5338919,NM,N,100614
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Limited Service,1175 Main St,Boston,MA,34687,6103198,NM,N,100615
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Full Service,3029 Main St,Boston,MA,47797,2644593,NM,N,100616
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Full Service,1935 Main St,Boston,MA,29392,3185632,NM,N,100617
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Full Service,8630 Main St,Boston,MA,92218,7727941,NM,N,100618
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Limited Service,8970 Main St,Boston,MA,27305,4795849,NM,N,100619
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Limited Service,451 Main St,Boston,MA,48209,4818830,NM,N,100620
2024,10095,Sovereign Bank & Trust of Worcester,Sovereign Bank & Trust of Worcester - Boston Full Service,3906 Main St,Boston,MA,78107,2272794,NM,N,100621
2024,10096,Patriot Banking Group of Minneapolis,Patriot Banking Group of Minneapolis Main,5446 Main St,Minneapolis,MN,73720,23019,N,Y,100622
2024,10096,Patriot Banking Group of Minneapolis,Patriot Banking Group of Minneapolis - Minneapolis Limited Service,2261 Main St,Minneapolis,MN,50172,16087,N,N,100623
2024,10096,Patriot Banking Group of Minneapolis,Patriot Banking Group of Minneapolis - Minneapolis Limited Service,6193 Main St,Minneapolis,MN,47767,14136,N,N,100624
2024,10097,Pacific Trust Company of Cheyenne,Pacific Trust Company of Cheyenne Main,7569 Main St,Cheyenne,WY,31805,18570,SM,Y,100625
2024,10098,First Trust Company of Orlando,First Trust Company of Orlando Main,4773 Main St,Miami,FL,33891,100118,N,Y,100626
2024,10098,First Trust Company of Orlando,First Trust Company of Orlando - Miami Full Service,2614 Main St,Miami,FL,31135,98303,N,N,100627
2024,10098,First Trust Company of Orlando,First Trust Company of Orlando - Miami Full Service,5287 Main St,Miami,FL,85304,35873,N,N,100628
2024,10098,First Trust Company of Orlando,First Trust Company of Orlando - Miami Limited Service,3122 Main St,Miami,FL,36890,56876,N,N,100629
2024,10098,First Trust Company of Orlando,First Trust Company of Orlando - Miami Full Service,5733 Main St,Miami,FL,29391,62292,N,N,100630
2024,10099,Valley Florida Savings Bank,Valley Florida Savings Bank Main,2763 Main St,Miami,FL,79945,89097,SA,Y,100631
2024,10099,Valley Florida Savings Bank,Valley Florida Savings Bank - Miami Full Service,6728 Main St,Miami,FL,75459,127928,SA,N,100632
2024,10099,Valley Florida Savings Bank,Valley Florida Savings Bank - Miami Limited Service,2656 Main St,Miami,FL,10562,128681,SA,N,100633
2024,10100,Pioneer Trust Company of Chicago,Pioneer Trust Company of Chicago Main,4942 Main St,Chicago,IL,72116,143204,NM,Y,100634
2024,10100,Pioneer Trust Company of Chicago,Pioneer Trust Company of Chicago - Chicago Full Service,9360 Main St,Chicago,IL,67947,146073,NM,N,100635
2024,10100,Pioneer Trust Company of Chicago,Pioneer Trust Company of Chicago - Chicago Full Service,7947 Main St,Chicago,IL,15253,65083,NM,N,100636
2024,10100,Pioneer Trust Company of Chicago,Pioneer Trust Company of Chicago - Chicago Full Service,5147 Main St,Chicago,IL,13250,129143,NM,N,100637
2024,10100,Pioneer Trust Company of Chicago,Pioneer Trust Company of Chicago - Chicago Full Service,7406 Main St,Chicago,IL,56844,171483,NM,N,100638
2024,10101,Southern Savings Bank of Savannah,Southern Savings Bank of Savannah Main,3297 Main St,Atlanta,GA,86471,16140,SB,Y,100639
2024,10102,Pacific Community Bank of Tulsa,Pacific Community Bank of Tulsa Main,4653 Main St,Oklahoma City,OK,35652,13007,SM,Y,100640
2024,10102,Pacific Community Bank of Tulsa,Pacific Community Bank of Tulsa - Oklahoma City Full Service,7398 Main St,Oklahoma City,OK,98744,10173,SM,N,100641
2024,10102,Pacific Community Bank of Tulsa,Pacific Community Bank of Tulsa - Oklahoma City Full Service,8135 Main St,Oklahoma City,OK,51649,8493,SM,N,100642
2024,10102,Pacific Community Bank of Tulsa,Pacific Community Bank of Tulsa - Oklahoma City Full Service,2523 Main St,Oklahoma City,OK,66051,8103,SM,N,100643
2024,10102,Pacific Community Bank of Tulsa,Pacific Community Bank of Tulsa - Oklahoma City Limited Service,4763 Main St,Oklahoma City,OK,55209,8241,SM,N,100644
2024,10103,Valley Delaware Trust Company,Valley Delaware Trust Company Main,9291 Main St,Wilmington,DE,21481,23076,NM,Y,100645
2024,10103,Valley Delaware Trust Company,Valley Delaware Trust Company - Wilmington Full Service,6909 Main St,Wilmington,DE,67999,21497,NM,N,100646
2024,10103,Valley Delaware Trust Company,Valley Delaware Trust Company - Wilmington Full Service,7044 Main St,Wilmington,DE,64289,20051,NM,N,100647
2024,10104,Liberty Trust Company of Sioux Falls,Liberty Trust Company of Sioux Falls Main,5068 Main St,Sioux Falls,SD,72208,185992,NM,Y,100648
2024,10104,Liberty Trust Company of Sioux Falls,Liberty Trust Company of Sioux Falls - Sioux Falls Full Service,9777 Main St,Sioux Falls,SD,59253,493857,NM,N,100649
2024,10105,Allied Ohio Financial,Allied Ohio Financial Main,4578 Main St,Cleveland,OH,64331,5745211,N,Y,100650
2024,10105,Allied Ohio Financial,Allied Ohio Financial - Cleveland Full Service,9404 Main St,Cleveland,OH,27947,6152509,N,N,100651
2024,10105,Allied Ohio Financial,Allied Ohio Financial - Cleveland Full Service,4842 Main St,Cleveland,OH,82596,9015576,N,N,100652
2024,10105,Allied Ohio Financial,Allied Ohio Financial - Cleveland Full Service,5047 Main St,Cleveland,OH,86704,8942217,N,N,100653
2024,10105,Allied Ohio Financial,Allied Ohio Financial - Cleveland Limited Service,7693 Main St,Cleveland,OH,39428,6904011,N,N,100654
2024,10105,Allied Ohio Financial,Allied Ohio Financial - Cleveland Full Service,5017 Main St,Cleveland,OH,93958,3769511,N,N,100655
2024,10105,Allied Ohio Financial,Allied Ohio Financial - Cleveland Full Service,4813 Main St,Cleveland,OH,64677,7635177,N,N,100656
2024,10105,Allied Ohio Financial,Allied Ohio Financial - Cleveland Limited Service,4109 Main St,Cleveland,OH,13728,9591877,N,N,100657
2024,10105,Allied Ohio Financial,Allied Ohio Financial - Cleveland Limited Service,1193 Main St,Cleveland,OH,88497,6391742,N,N,100658
2024,10105,Allied Ohio Financial,Allied Ohio Financial - Cleveland Full Service,7244 Main St,Cleveland,OH,43804,6294562,N,N,100659
2024,10106,Community Trust Company of St. Paul,Community Trust Company of St. Paul Main,9525 Main St,Minneapolis,MN,12299,35536,NM,Y,100660
2024,10106,Community Trust Company of St. Paul,Community Trust Company of St. Paul - Minneapolis Full Service,2494 Main St,Minneapolis,MN,51901,46020,NM,N,100661
2024,10106,Community Trust Company of St. Paul,Community Trust Company of St. Paul - Minneapolis Full Service,2775 Main St,Minneapolis,MN,16932,23580,NM,N,100662
2024,10106,Community Trust Company of St. Paul,Community Trust Company of St. Paul - Minneapolis Limited Service,5932 Main St,Minneapolis,MN,16385,37865,NM,N,100663
2024,10107,Commerce Trust Company of Worcester,Commerce Trust Company of Worcester Main,1358 Main St,Boston,MA,77353,171919,SB,Y,100664
2024,10107,Commerce Trust Company of Worcester,Commerce Trust Company of Worcester - Boston Full Service,1648 Main St,Boston,MA,88480,102915,SB,N,100665
2024,10107,Commerce Trust Company of Worcester,Commerce Trust Company of Worcester - Boston Full Service,5280 Main St,Boston,MA,99780,130679,SB,N,100666
2024,10108,Mountain Bank & Trust of Seattle,Mountain Bank & Trust of Seattle Main,6039 Main St,Seattle,WA,22561,1082141,N,Y,100667
2024,10108,Mountain Bank & Trust of Seattle,Mountain Bank & Trust of Seattle - Seattle Full Service,8589 Main St,Seattle,WA,46885,367765,N,N,100668
2024,10108,Mountain Bank & Trust of Seattle,Mountain Bank & Trust of Seattle - Seattle Limited Service,2771 Main St,Seattle,WA,23424,791684,N,N,100669
2024,10108,Mountain Bank & Trust of Seattle,Mountain Bank & Trust of Seattle - Seattle Full Service,3187 Main St,Seattle,WA,83224,888757,N,N,100670
2024,10108,Mountain Bank & Trust of Seattle,Mountain Bank & Trust of Seattle - Seattle Limited Service,1351 Main St,Seattle,WA,25278,843197,N,N,100671
2024,10108,Mountain Bank & Trust of Seattle,Mountain Bank & Trust of Seattle - Seattle Full Service,5204 Main St,Seattle,WA,57522,863408,N,N,100672
2024,10108,Mountain Bank & Trust of Seattle,Mountain Bank & Trust of Seattle - Seattle Limited Service,9891 Main St,Seattle,WA,78566,1299129,N,N,100673
2024,10109,Northern Federal Bank of New Orleans,Northern Federal Bank of New Orleans Main,571 Main St,New Orleans,LA,25544,11710,NM,Y,100674
2024,10109,Northern Federal Bank of New Orleans,Northern Federal Bank of New Orleans - New Orleans Full Service,2432 Main St,New Orleans,LA,39697,13360,NM,N,100675
2024,10109,Northern Federal Bank of New Orleans,Northern Federal Bank of New Orleans - New Orleans Full Service,1387 Main St,New Orleans,LA,65680,6097,NM,N,100676
2024,10110,Atlantic Trust Company of Oklahoma City,Atlantic Trust Company of Oklahoma City Main,8034 Main St,Oklahoma City,OK,66524,143252,SA,Y,100677
2024,10111,Farmers National Bank of Kansas City,Farmers National Bank of Kansas City Main,8512 Main St,St. Louis,MO,87748,433024,SB,Y,100678
2024,10112,Plains Federal Bank of Tulsa,Plains Federal Bank of Tulsa Main,4245 Main St,Oklahoma City,OK,15672,24982,N,Y,100679
2024,10113,Liberty Wisconsin Financial,Liberty Wisconsin Financial Main,1681 Main St,Milwaukee,WI,26225,75765,NM,Y,100680
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence Main,5859 Main St,Providence,RI,13835,1815827,SM,Y,100681
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Full Service,4644 Main St,Providence,RI,85989,4132699,SM,N,100682
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Limited Service,8302 Main St,Providence,RI,90341,1730928,SM,N,100683
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Full Service,1723 Main St,Providence,RI,85777,3166718,SM,N,100684
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Full Service,3238 Main St,Providence,RI,46943,1928734,SM,N,100685
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Full Service,1716 Main St,Providence,RI,38051,1183397,SM,N,100686
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Limited Service,3133 Main St,Providence,RI,67627,3614958,SM,N,100687
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Full Service,6319 Main St,Providence,RI,65586,4093729,SM,N,100688
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Full Service,1948 Main St,Providence,RI,51193,1965730,SM,N,100689
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Limited Service,2326 Main St,Providence,RI,74987,1554849,SM,N,100690
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Full Service,765 Main St,Providence,RI,20780,2178524,SM,N,100691
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Limited Service,4746 Main St,Providence,RI,69892,1573796,SM,N,100692
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Full Service,7373 Main St,Providence,RI,39605,4589420,SM,N,100693
2024,10114,Citizens Federal Savings of Providence,Citizens Federal Savings of Providence - Providence Limited Service,7111 Main St,Providence,RI,34744,4620203,SM,N,100694
2024,10115,Eastern Minnesota Trust Company,Eastern Minnesota Trust Company Main,6120 Main St,Minneapolis,MN,33500,36547,NM,Y,100695
2024,10116,National Kansas Financial,National Kansas Financial Main,6594 Main St,Wichita,KS,67417,33717,NM,Y,100696
2024,10117,Plains Bank of Baton Rouge,Plains Bank of Baton Rouge Main,6568 Main St,New Orleans,LA,62510,8770,N,Y,100697
2024,10117,Plains Bank of Baton Rouge,Plains Bank of Baton Rouge - New Orleans Full Service,2864 Main St,New Orleans,LA,18481,24391,N,N,100698
2024,10117,Plains Bank of Baton Rouge,Plains Bank of Baton Rouge - New Orleans Full Service,9847 Main St,New Orleans,LA,62990,13022,N,N,100699
2024,10117,Plains Bank of Baton Rouge,Plains Bank of Baton Rouge - New Orleans Full Service,8277 Main St,New Orleans,LA,46505,22701,N,N,100700
2024,10117,Plains Bank of Baton Rouge,Plains Bank of Baton Rouge - New Orleans Full Service,5934 Main St,New Orleans,LA,72367,24739,N,N,100701
2024,10118,First Bank & Trust of Tucson,First Bank & Trust of Tucson Main,8479 Main St,Phoenix,AZ,46554,18190,N,Y,100702
2024,10118,First Bank & Trust of Tucson,First Bank & Trust of Tucson - Phoenix Limited Service,4207 Main St,Phoenix,AZ,74138,6078,N,N,100703
2024,10118,First Bank & Trust of Tucson,First Bank & Trust of Tucson - Phoenix Full Service,2305 Main St,Phoenix,AZ,13895,13244,N,N,100704
2024,10118,First Bank & Trust of Tucson,First Bank & Trust of Tucson - Phoenix Full Service,1217 Main St,Phoenix,AZ,75291,5318,N,N,100705
2024,10118,First Bank & Trust of Tucson,First Bank & Trust of Tucson - Phoenix Full Service,5456 Main St,Phoenix,AZ,30019,9860,N,N,100706
2024,10119,Central Kansas Trust Company,Central Kansas Trust Company Main,8618 Main St,Wichita,KS,74512,21849,NM,Y,100707
2024,10119,Central Kansas Trust Company,Central Kansas Trust Company - Wichita Full Service,8257 Main St,Wichita,KS,74258,12526,NM,N,100708
2024,10119,Central Kansas Trust Company,Central Kansas Trust Company - Wichita Full Service,8956 Main St,Wichita,KS,81646,13526,NM,N,100709
2024,10120,Federal Alabama Community Bank,Federal Alabama Community Bank Main,2051 Main St,Birmingham,AL,60283,598003,NM,Y,100710
2024,10121,Pioneer West Virginia Bank & Trust,Pioneer West Virginia Bank & Trust Main,7350 Main St,Charleston,WV,70248,10557,NM,Y,100711
2024,10121,Pioneer West Virginia Bank & Trust,Pioneer West Virginia Bank & Trust - Charleston Full Service,5065 Main St,Charleston,WV,31514,4540,NM,N,100712
2024,10121,Pioneer West Virginia Bank & Trust,Pioneer West Virginia Bank & Trust - Charleston Limited Service,6474 Main St,Charleston,WV,73891,4163,NM,N,100713
2024,10121,Pioneer West Virginia Bank & Trust,Pioneer West Virginia Bank & Trust - Charleston Full Service,9173 Main St,Charleston,WV,99833,8974,NM,N,100714
2024,10122,Atlantic Financial of Tulsa,Atlantic Financial of Tulsa Main,2660 Main St,Oklahoma City,OK,76412,15796,N,Y,100715
2024,10122,Atlantic Financial of Tulsa,Atlantic Financial of Tulsa - Oklahoma City Limited Service,9783 Main St,Oklahoma City,OK,59518,11648,N,N,100716
2024,10122,Atlantic Financial of Tulsa,Atlantic Financial of Tulsa - Oklahoma City Limited Service,561 Main St,Oklahoma City,OK,87393,12762,N,N,100717
2024,10122,Atlantic Financial of Tulsa,Atlantic Financial of Tulsa - Oklahoma City Full Service,5815 Main St,Oklahoma City,OK,86541,22843,N,N,100718
2024,10122,Atlantic Financial of Tulsa,Atlantic Financial of Tulsa - Oklahoma City Full Service,1694 Main St,Oklahoma City,OK,66118,13168,N,N,100719
2024,10123,Southern Bank of New York,Southern Bank of New York Main,1024 Main St,New York,NY,96670,140108,NM,Y,100720
2024,10123,Southern Bank of New York,Southern Bank of New York - New York Full Service,5213 Main St,New York,NY,87664,106775,NM,N,100721
2024,10123,Southern Bank of New York,Southern Bank of New York - New York Full Service,5095 Main St,New York,NY,25003,74980,NM,N,100722
2024,10124,National National Bank of Philadelphia,National National Bank of Philadelphia Main,5443 Main St,Philadelphia,PA,14899,48353,NM,Y,100723
2024,10124,National National Bank of Philadelphia,National National Bank of Philadelphia - Philadelphia Full Service,9406 Main St,Philadelphia,PA,77470,163901,NM,N,100724
2024,10124,National National Bank of Philadelphia,National National Bank of Philadelphia - Philadelphia Limited Service,7795 Main St,Philadelphia,PA,87068,48447,NM,N,100725
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank Main,1701 Main St,Columbia,SC,74010,39660809,NM,Y,100726
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Full Service,5604 Main St,Philadelphia,PA,75107,60991907,NM,N,100727
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Full Service,6052 Main St,Columbia,SC,67146,57345895,NM,N,100728
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,1334 Main St,Philadelphia,PA,80232,58592795,NM,N,100729
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,4971 Main St,Philadelphia,PA,85172,36197278,NM,N,100730
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Full Service,1606 Main St,Columbia,SC,85784,57935249,NM,N,100731
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Full Service,1202 Main St,Philadelphia,PA,84242,40532747,NM,N,100732
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Limited Service,1356 Main St,Columbia,SC,95398,32845657,NM,N,100733
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Full Service,7192 Main St,Columbia,SC,96960,68794910,NM,N,100734
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Full Service,4216 Main St,Columbia,SC,91915,45218598,NM,N,100735
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Full Service,3058 Main St,Columbia,SC,12438,66334264,NM,N,100736
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Full Service,7756 Main St,Philadelphia,PA,45118,50352806,NM,N,100737
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Full Service,1081 Main St,Columbia,SC,78454,64106915,NM,N,100738
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,4038 Main St,Philadelphia,PA,29722,48132123,NM,N,100739
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Limited Service,1155 Main St,Columbia,SC,93090,44973408,NM,N,100740
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,4802 Main St,Philadelphia,PA,94678,36304914,NM,N,100741
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,3968 Main St,Philadelphia,PA,63197,61702174,NM,N,100742
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Full Service,553 Main St,Philadelphia,PA,42189,29230280,NM,N,100743
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Limited Service,7245 Main St,Columbia,SC,65314,49516879,NM,N,100744
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Full Service,2335 Main St,Philadelphia,PA,13819,29798576,NM,N,100745
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Limited Service,2983 Main St,Columbia,SC,94448,59997562,NM,N,100746
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Full Service,426 Main St,Philadelphia,PA,17251,49544677,NM,N,100747
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,1141 Main St,Philadelphia,PA,63347,56545843,NM,N,100748
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Full Service,1579 Main St,Columbia,SC,62021,59922558,NM,N,100749
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Full Service,8296 Main St,Philadelphia,PA,25812,26930188,NM,N,100750
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Columbia Limited Service,4000 Main St,Columbia,SC,88619,73659903,NM,N,100751
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,9673 Main St,Philadelphia,PA,61111,40075984,NM,N,100752
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,1850 Main St,Philadelphia,PA,32957,33345790,NM,N,100753
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,4266 Main St,Philadelphia,PA,87264,46740374,NM,N,100754
2024,10125,Liberty Pennsylvania Savings Bank,Liberty Pennsylvania Savings Bank - Philadelphia Limited Service,1950 Main St,Philadelphia,PA,51482,52425275,NM,N,100755
2024,10126,Federal Federal Savings of Jacksonville,Federal Federal Savings of Jacksonville Main,4136 Main St,Miami,FL,46403,35234,N,Y,100756
2024,10126,Federal Federal Savings of Jacksonville,Federal Federal Savings of Jacksonville - Miami Limited Service,6125 Main St,Miami,FL,50392,35250,N,N,100757
2024,10126,Federal Federal Savings of Jacksonville,Federal Federal Savings of Jacksonville - Miami Full Service,670 Main St,Miami,FL,96798,56682,N,N,100758
2024,10126,Federal Federal Savings of Jacksonville,Federal Federal Savings of Jacksonville - Miami Full Service,4026 Main St,Miami,FL,43158,54530,N,N,100759
2024,10126,Federal Federal Savings of Jacksonville,Federal Federal Savings of Jacksonville - Miami Limited Service,6045 Main St,Miami,FL,99816,42388,N,N,100760
2024,10127,Western Bank of Wichita,Western Bank of Wichita Main,6464 Main St,Wichita,KS,11031,59250,SB,Y,100761
2024,10128,Trust Oklahoma Community Bank,Trust Oklahoma Community Bank Main,3957 Main St,Oklahoma City,OK,48983,16376,SB,Y,100762
2024,10128,Trust Oklahoma Community Bank,Trust Oklahoma Community Bank - Oklahoma City Full Service,5296 Main St,Oklahoma City,OK,94466,32255,SB,N,100763
2024,10128,Trust Oklahoma Community Bank,Trust Oklahoma Community Bank - Oklahoma City Full Service,1412 Main St,Oklahoma City,OK,74447,15682,SB,N,100764
2024,10128,Trust Oklahoma Community Bank,Trust Oklahoma Community Bank - Oklahoma City Full Service,5551 Main St,Oklahoma City,OK,65360,19269,SB,N,100765
2024,10129,Community Trust Company of Baltimore,Community Trust Company of Baltimore Main,8395 Main St,Baltimore,MD,18698,1068936,N,Y,100766
2024,10130,Heritage Financial of Kansas City,Heritage Financial of Kansas City Main,9073 Main St,St. Louis,MO,52830,16953,NM,Y,100767
2024,10130,Heritage Financial of Kansas City,Heritage Financial of Kansas City - St. Louis Full Service,953 Main St,St. Louis,MO,94066,6536,NM,N,100768
2024,10130,Heritage Financial of Kansas City,Heritage Financial of Kansas City - St. Louis Full Service,2329 Main St,St. Louis,MO,10403,14076,NM,N,100769
2024,10131,Sovereign Federal Savings of Indianapolis,Sovereign Federal Savings of Indianapolis Main,5240 Main St,Indianapolis,IN,85472,20037,SA,Y,100770
2024,10131,Sovereign Federal Savings of Indianapolis,Sovereign Federal Savings of Indianapolis - Indianapolis Full Service,8560 Main St,Indianapolis,IN,95089,10234,SA,N,100771
2024,10131,Sovereign Federal Savings of Indianapolis,Sovereign Federal Savings of Indianapolis - Indianapolis Full Service,5333 Main St,Indianapolis,IN,69177,21234,SA,N,100772
2024,10131,Sovereign Federal Savings of Indianapolis,Sovereign Federal Savings of Indianapolis - Indianapolis Full Service,2942 Main St,Indianapolis,IN,87728,9727,SA,N,100773
2024,10132,Pioneer Banking Group of Albany,Pioneer Banking Group of Albany Main,6891 Main St,New York,NY,58182,7766,NM,Y,100774
2024,10132,Pioneer Banking Group of Albany,Pioneer Banking Group of Albany - New York Limited Service,9445 Main St,New York,NY,39423,17660,NM,N,100775
2024,10132,Pioneer Banking Group of Albany,Pioneer Banking Group of Albany - New York Full Service,3847 Main St,New York,NY,21662,18342,NM,N,100776
2024,10133,Northern Federal Savings of Columbia,Northern Federal Savings of Columbia Main,2864 Main St,Columbia,SC,16525,124542,NM,Y,100777
2024,10133,Northern Federal Savings of Columbia,Northern Federal Savings of Columbia - Columbia Full Service,4362 Main St,Columbia,SC,29562,159516,NM,N,100778
2024,10133,Northern Federal Savings of Columbia,Northern Federal Savings of Columbia - Columbia Limited Service,9393 Main St,Columbia,SC,25381,105360,NM,N,100779
2024,10133,Northern Federal Savings of Columbia,Northern Federal Savings of Columbia - Columbia Full Service,7533 Main St,Columbia,SC,98291,179802,NM,N,100780
2024,10134,National Utah Financial,National Utah Financial Main,3428 Main St,Salt Lake City,UT,34975,95009,SB,Y,100781
